msoa11cd,age_total,age0to4pc,age5to14pc,age16to24pc,age25to44pc,age45to64pc,age75pluspc,nssec_total,1_higher_managerial,2_lower_managerial,3_intermediate_occupations,4_employers_small_org,5_lower_supervisory,6_semi_routine,7_routine,8_unemployed,avg_dwn_speed,avb_superfast,no_decent_bband,bband_speed_under2mbs,bband_speed_under10mbs,bband_speed_over30mbs
E02002400,8222,0.078934566,0.081610314,0.140355145,0.364144977,0.191437606,0.058866456,5756,0.048297429,0.135684503,0.100938151,0.073488534,0.087213343,0.192494788,0.22133426,0.140548992,63.2,0.97,0.002,0.002,0.052,0.603
E02002401,6203,0.097855876,0.122198936,0.138320168,0.256650008,0.219571175,0.052071578,3825,0.029803922,0.107973856,0.10875817,0.062745098,0.083398693,0.220915033,0.235294118,0.151111111,71.5,1,0,0.005,0.203,0.725
E02002402,5774,0.050571528,0.090232075,0.103394527,0.246449602,0.313474195,0.073432629,4068,0.141838741,0.283677483,0.190265487,0.092428712,0.080875123,0.1226647,0.068829892,0.019419862,66.3,0.958,0.026,0.003,0.214,0.605
E02002403,6071,0.04957997,0.086806127,0.111019601,0.249876462,0.253829682,0.110196014,4004,0.101398601,0.244255744,0.17957043,0.088661339,0.084915085,0.158841159,0.112387612,0.02997003,56.9,0.99,0.002,0.002,0.028,0.609
E02002404,8676,0.066390041,0.064661134,0.219801752,0.374596588,0.164591978,0.041724297,5888,0.128736413,0.199388587,0.134680707,0.047724185,0.066236413,0.153532609,0.159307065,0.110394022,51.7,0.958,0.008,0.003,0.262,0.537
E02002405,7484,0.06039551,0.095670764,0.095938001,0.25908605,0.262292892,0.09767504,4990,0.099198397,0.232264529,0.180360721,0.101002004,0.080561122,0.1501002,0.120641283,0.035871743,61.8,0.969,0.019,0.005,0.207,0.711
E02002406,7018,0.050584212,0.095753776,0.095326304,0.240951838,0.292675976,0.068253064,4932,0.120235199,0.258313058,0.200729927,0.084549878,0.081914031,0.149432279,0.089416058,0.01540957,54.9,0.996,0.001,0.003,0.109,0.668
E02002407,6389,0.08436375,0.108780717,0.128345594,0.309281578,0.206292064,0.069024887,4138,0.037941034,0.138231029,0.138472692,0.058965684,0.087240213,0.214354761,0.214113098,0.110681489,72.8,0.997,0.001,0.005,0.161,0.688
E02002408,7237,0.067293077,0.080005527,0.087190825,0.303164295,0.248998204,0.092303441,5001,0.113377325,0.234353129,0.165966807,0.088982204,0.076784643,0.162567487,0.120775845,0.037192561,66.1,0.997,0,0.014,0.186,0.707
E02002409,5940,0.068181818,0.084680135,0.111784512,0.271717172,0.262626263,0.081313131,4075,0.063312883,0.176196319,0.158282209,0.097423313,0.097177914,0.181595092,0.160736196,0.065276074,74.9,0.976,0.015,0.022,0.181,0.769
E02002410,6591,0.061447428,0.075254134,0.104991655,0.309816416,0.260810196,0.08010924,4695,0.077316294,0.196805112,0.181043663,0.086261981,0.09456869,0.164643237,0.144834931,0.054526092,69.3,0.99,0.008,0.004,0.08,0.612
E02002411,7054,0.076552311,0.072582932,0.162602779,0.404167848,0.173376807,0.039835554,5030,0.106361829,0.176540755,0.111530815,0.06222664,0.071172962,0.169383698,0.166998012,0.135785288,62.5,0.97,0.012,0.006,0.227,0.628
E02002412,6798,0.06693145,0.086937335,0.106796117,0.320094145,0.246837305,0.062518388,4825,0.104041451,0.223419689,0.173264249,0.081036269,0.083316062,0.156683938,0.136580311,0.041658031,74.6,0.971,0.021,0.014,0.216,0.725
E02002414,5725,0.088034934,0.098340611,0.132925764,0.313362445,0.203668122,0.060960699,3771,0.039512066,0.111906656,0.114293291,0.055953328,0.088835853,0.217448953,0.220896314,0.15115354,64.9,0.953,0.014,0.006,0.109,0.599
E02002415,6483,0.115378683,0.128489897,0.141446861,0.360635508,0.153478328,0.023754435,3990,0.028070175,0.098496241,0.087468672,0.098496241,0.06641604,0.173934837,0.196992481,0.250125313,67.6,0.995,0.001,0.001,0.022,0.642
E02002416,6319,0.048425384,0.083557525,0.090837158,0.210318088,0.283114417,0.108561481,4373,0.076377773,0.202835582,0.155042305,0.09124171,0.104504917,0.194374571,0.140407043,0.035216099,58.4,0.969,0.021,0.03,0.146,0.707
E02002417,6327,0.064169433,0.082029398,0.09688636,0.268373637,0.269321954,0.076181445,4478,0.093568557,0.216391246,0.160116123,0.102947745,0.097811523,0.163242519,0.133988388,0.031933899,48.1,0.942,0.053,0.059,0.285,0.662
E02002418,7234,0.062068012,0.098700581,0.099806469,0.281586951,0.266242743,0.065662151,5038,0.083564907,0.221119492,0.180825724,0.082572449,0.101429139,0.169511711,0.131202858,0.02977372,64,0.994,0.006,0.012,0.175,0.767
E02002419,7832,0.081716037,0.108529111,0.118871297,0.290858018,0.229826353,0.071118488,5126,0.044869294,0.138314475,0.142411237,0.067108857,0.087787749,0.210105345,0.204447913,0.104955131,71.3,0.988,0.012,0.022,0.218,0.714
E02002420,7853,0.075894563,0.099579778,0.119190118,0.302559531,0.224245511,0.070164268,5211,0.06927653,0.175398196,0.166762618,0.087699098,0.090769526,0.172903473,0.158127039,0.079063519,72,0.99,0.002,0.002,0.08,0.719
E02002421,5931,0.077895802,0.126117012,0.134378688,0.278873714,0.212443096,0.061203844,3735,0.025167336,0.108433735,0.119946452,0.053547523,0.086211513,0.233467202,0.23935743,0.133868809,66.2,1,0,0.01,0.16,0.755
E02002422,6180,0.057605178,0.085436893,0.089320388,0.298381877,0.27394822,0.072653722,4387,0.120355596,0.236380214,0.190107135,0.089582858,0.08707545,0.14656941,0.10690677,0.023022567,69.6,0.988,0.011,0.007,0.184,0.732
E02002423,5641,0.071795781,0.099095905,0.124623294,0.266973941,0.258110264,0.067186669,3840,0.040885417,0.125260417,0.139583333,0.07578125,0.09375,0.227864583,0.211458333,0.085416667,75.7,1,0,0.03,0.166,0.795
E02002424,7612,0.063452444,0.095507094,0.094587493,0.296505518,0.265107725,0.067262218,5327,0.114135536,0.23521682,0.175896377,0.082598085,0.087291158,0.150741506,0.123709405,0.030411113,65.8,0.989,0.009,0.005,0.144,0.691
E02002425,8448,0.065104167,0.085227273,0.086529356,0.262310606,0.283854167,0.080847538,5933,0.104331704,0.237990898,0.173942356,0.099443789,0.083094556,0.141918085,0.121860779,0.037417832,64.1,0.988,0,0.007,0.111,0.566
E02002426,7661,0.0630466,0.095548884,0.087325414,0.26993865,0.265500587,0.077666101,5252,0.139185072,0.24009901,0.177646611,0.095201828,0.081111957,0.136138614,0.099771516,0.030845392,52,0.985,0,0.015,0.222,0.661
E02002427,6854,0.058651882,0.091333528,0.094689233,0.249343449,0.270061278,0.097315436,4651,0.090518168,0.214147495,0.179531284,0.078907762,0.093958289,0.175876156,0.13115459,0.035906257,56.1,0.998,0,0.002,0.057,0.587
E02002428,6878,0.077638849,0.092177959,0.109043327,0.318697296,0.229281768,0.065862169,4772,0.073134954,0.179170159,0.16093881,0.072715842,0.094300084,0.196563286,0.162615256,0.060561609,69.6,0.999,0,0.027,0.126,0.824
E02002429,8245,0.066464524,0.092177077,0.090721649,0.304426925,0.248029109,0.076167374,5684,0.118930331,0.245073892,0.168719212,0.091836735,0.077410274,0.147607319,0.112244898,0.03817734,54.3,0.959,0.024,0.007,0.124,0.64
E02002430,7175,0.09087108,0.117630662,0.133937282,0.277212544,0.210034843,0.057421603,4564,0.027826468,0.104075372,0.116345311,0.051489921,0.092462752,0.230937774,0.249342682,0.12751972,70.3,1,0,0.011,0.144,0.82
E02002431,7992,0.071446446,0.095720721,0.106106106,0.351101101,0.239239239,0.043918919,5729,0.104555769,0.217664514,0.161808344,0.065631,0.087449817,0.164252051,0.151684413,0.046954093,64.8,0.989,0.004,0.002,0.055,0.642
E02002432,7200,0.067361111,0.104861111,0.091388889,0.274722222,0.254166667,0.07625,4834,0.095573024,0.215142739,0.158047166,0.091642532,0.097021101,0.16073645,0.146048821,0.035788167,49.3,0.931,0.002,0.051,0.172,0.72
E02002433,6177,0.057147483,0.074793589,0.092115914,0.337218715,0.245912255,0.088554314,4462,0.091887046,0.20349619,0.170551322,0.073285522,0.085611833,0.179740027,0.15060511,0.044822949,57.2,0.967,0.001,0.003,0.04,0.603
E02002434,8621,0.084560956,0.102888296,0.106600162,0.362718942,0.214128291,0.041990488,5980,0.112207358,0.247324415,0.161705686,0.091137124,0.078929766,0.148829431,0.118561873,0.041304348,55.8,0.971,0,0.017,0.134,0.742
E02002435,7394,0.059101975,0.091019746,0.095888558,0.300378685,0.257100352,0.075196105,5200,0.110769231,0.239038462,0.181538462,0.097692308,0.078846154,0.143846154,0.116346154,0.031923077,54.7,0.981,0.003,0.005,0.152,0.655
E02002436,6605,0.064042392,0.096139288,0.0999243,0.273580621,0.266464799,0.069341408,4558,0.077665643,0.191531373,0.157086441,0.090171128,0.078762615,0.17617376,0.165423431,0.063185608,38,0.958,0.008,0.038,0.179,0.657
E02002437,6190,0.057350565,0.096930533,0.106946688,0.246203554,0.325363489,0.050565428,4375,0.126628571,0.253257143,0.191771429,0.105142857,0.078171429,0.125028571,0.094171429,0.025828571,42.1,0.988,0,0.029,0.199,0.695
E02002438,7871,0.076864439,0.110405285,0.122729005,0.247109643,0.258035828,0.070893152,5301,0.027919261,0.098849274,0.092812677,0.051877004,0.104697227,0.232220336,0.285417846,0.106206376,77.3,0.994,0.004,0.03,0.158,0.787
E02002439,7639,0.060871842,0.070166252,0.120565519,0.280010473,0.271239691,0.076711611,5587,0.037587256,0.136388044,0.12493288,0.056380884,0.106318239,0.240021478,0.2452121,0.053159119,70,0.924,0.043,0.002,0.045,0.637
