	lsoa11cd,imd_rank,imd_dec
E01025199,20583,7
E01025200,12990,4
E01025201,11920,4
E01025202,18004,6
E01025203,22302,7
E01025204,23959,8
E01025205,5358,2
E01025206,13834,5
E01025207,2440,1
E01025208,4986,2
E01025209,9754,3
E01025210,6290,2
E01025211,28714,9
E01025212,11878,4
E01025213,8159,3
E01025214,23886,8
E01025215,2481,1
E01025216,12442,4
E01025217,2094,1
E01025218,937,1
E01025219,1134,1
E01025220,3315,2
E01025221,9180,3
E01025222,19670,6
E01025223,7135,3
E01025224,2872,1
E01025225,9656,3
E01025226,2241,1
E01025227,677,1
E01025228,13312,5
E01025229,2716,1
E01025230,1960,1
E01025231,14636,5
E01025232,4813,2
E01025233,23252,8
E01025234,7141,3
E01025235,13428,5
E01025236,2682,1
E01025237,5812,2
E01025238,2224,1
E01025239,14500,5
E01025240,26622,9
E01025241,24550,8
E01025242,25756,8
E01025243,13593,5
E01025244,4103,2
E01025245,3480,2
E01025246,6653,3
E01025247,4357,2
E01025248,1516,1
E01025249,7286,3
E01025250,1830,1
E01025251,20377,7
E01025252,10958,4
E01025253,30266,10
E01025254,24492,8
E01025255,30354,10
E01025256,28493,9
E01025257,29203,9
E01025258,30171,10
E01025259,29569,10
E01025260,2106,1
E01025261,13073,4
E01025262,9850,3
E01025263,5140,2
E01025264,6415,2
E01025265,12368,4
E01025266,22636,7
E01025267,7004,3
E01025268,4190,2
E01025269,5167,2
E01025270,20066,7
E01025271,8799,3
E01025272,25424,8
E01025273,28900,9
E01025274,5116,2
E01025275,3359,2
E01025276,10727,4
E01025277,25934,8
E01025278,30782,10
E01025279,18664,6
E01025280,23162,8
E01025281,26695,9
E01025282,10662,4
E01025283,1041,1
E01025284,6386,2
E01025285,5641,2
E01025286,895,1
E01025287,1443,1
E01025288,11513,4
E01025289,5346,2
E01025290,2694,1
E01025291,5438,2
E01025292,6188,2
E01025293,835,1
E01025294,7449,3
E01025295,1798,1
E01025296,2512,1
E01025297,1914,1
E01025298,1937,1
E01025299,27335,9
E01025300,9338,3
E01025301,21054,7
E01025302,24063,8
E01025303,26857,9
E01025304,12499,4
E01025305,3818,2
E01025306,6350,2
E01025308,8834,3
E01025309,10177,4
E01025310,5066,2
E01025311,9075,3
E01025312,6694,3
E01025313,5723,2
E01025314,11812,4
E01025315,17633,6
E01025316,29251,9
E01025317,22276,7
E01025318,29015,9
E01025319,27964,9
E01025320,16030,5
E01025321,26683,9
E01025322,20453,7
E01025323,25582,8
E01025324,24738,8
E01025325,15828,5
E01025326,21039,7
E01025327,30103,10
E01025328,29280,9
E01025329,17381,6
E01025330,18195,6
E01025331,14835,5
E01025332,32719,10
E01025333,22020,7
E01025334,19594,6
E01025335,10146,4
E01025336,29945,10
E01025337,30468,10
E01025338,17064,6
E01025339,20596,7
E01025340,28292,9
E01025341,32635,10
E01025342,27446,9
E01025343,27344,9
E01025344,24123,8
E01025345,31493,10
E01025346,28029,9
E01025347,23370,8
E01025348,27878,9
E01025349,24706,8
E01025350,29703,10
E01025351,18603,6
E01025352,30484,10
E01025353,28831,9
E01025354,27354,9
E01025355,30738,10
E01025356,8271,3
E01025357,15474,5
E01025358,24584,8
E01025359,9814,3
E01025360,10790,4
E01025361,20952,7
E01025362,21048,7
E01025363,15800,5
E01025364,27539,9
E01025365,23509,8
E01025366,5924,2
E01025367,18067,6
E01025368,6675,3
E01025369,2397,1
E01025370,11209,4
E01025371,7684,3
E01025373,21441,7
E01025374,8630,3
E01025375,21792,7
E01025376,9277,3
E01025377,31314,10
E01025378,27669,9
E01025379,8672,3
E01025380,29164,9
E01025381,2790,1
E01025382,1542,1
E01025383,19101,6
E01025384,18504,6
E01025385,3011,1
E01025387,15314,5
E01025388,6333,2
E01025389,1880,1
E01025390,5668,2
E01025391,7167,3
E01025392,9630,3
E01025393,12910,4
E01025394,11130,4
E01025395,13625,5
E01025396,2245,1
E01025397,6524,2
E01025398,8130,3
E01025399,7559,3
E01025400,20612,7
E01025401,16363,5
E01025402,12195,4
E01025403,29567,10
E01025404,27677,9
E01025405,9791,3
E01025406,26557,9
E01025407,9239,3
E01025408,26795,9
E01025409,23411,8
E01025410,32337,10
E01025411,21706,7
E01025412,16060,5
E01025413,24553,8
E01025414,30558,10
E01025415,14303,5
E01025416,25207,8
E01025417,21650,7
E01025418,18153,6
E01025419,19156,6
E01025420,24406,8
E01025421,17084,6
E01025422,11637,4
E01025423,1219,1
E01025424,29731,10
E01025425,25983,8
E01025426,30291,10
E01025427,10615,4
E01025428,14097,5
E01025429,7364,3
E01025430,26146,8
E01025431,10332,4
E01025433,16746,6
E01025434,31151,10
E01025435,14619,5
E01025436,25441,8
E01025437,26383,9
E01025438,30286,10
E01025439,30323,10
E01025440,30016,10
E01025441,30520,10
E01025442,8801,3
E01025443,24298,8
E01025444,13516,5
E01025445,2830,1
E01025446,22405,7
E01025447,1437,1
E01025448,16202,5
E01025449,27506,9
E01025450,7646,3
E01025451,28691,9
E01025452,8498,3
E01025453,23472,8
E01025454,31964,10
E01025455,27876,9
E01025456,17724,6
E01025457,17334,6
E01025458,14109,5
E01025459,11764,4
E01025460,8366,3
E01025461,28924,9
E01025462,20873,7
E01025463,21575,7
E01025464,30648,10
E01025465,19717,7
E01025466,30056,10
E01025467,29503,9
E01025468,30234,10
E01025469,9247,3
E01025470,27076,9
E01025471,5139,2
E01025472,30688,10
E01025473,20421,7
E01025474,13554,5
E01025475,30581,10
E01025476,29689,10
E01025477,29007,9
E01025478,31740,10
E01025479,16057,5
E01025480,5614,2
E01025481,4491,2
E01025482,1455,1
E01025483,16549,6
E01025484,26509,9
E01025485,22821,7
E01025486,19075,6
E01025487,22047,7
E01025488,25537,8
E01025489,24367,8
E01025490,28577,9
E01025491,28314,9
E01025492,10229,4
E01025493,658,1
E01025494,1358,1
E01025495,19343,6
E01025496,20781,7
E01025497,25028,8
E01025498,25232,8
E01025499,22422,7
E01025500,18160,6
E01025501,29578,10
E01025502,30982,10
E01025503,3308,2
E01025504,964,1
E01025505,8527,3
E01025506,25480,8
E01025507,21791,7
E01025508,13575,5
E01025509,15954,5
E01025510,32308,10
E01025511,28793,9
E01025512,29386,9
E01025513,26076,8
E01025514,17444,6
E01025515,16982,6
E01025516,24646,8
E01025517,12308,4
E01025518,11685,4
E01025519,26713,9
E01025520,4784,2
E01025521,6229,2
E01025522,16069,5
E01025523,13074,4
E01025524,3376,2
E01025525,13759,5
E01025526,12991,4
E01025527,2331,1
E01025528,3197,1
E01025529,6370,2
E01025530,30384,10
E01025531,16761,6
E01025532,29277,9
E01025533,28471,9
E01025534,30259,10
E01025535,18710,6
E01025536,9063,3
E01025537,21248,7
E01025538,28776,9
E01025539,26945,9
E01025540,25742,8
E01025541,17584,6
E01025542,25236,8
E01025543,12886,4
E01025544,11383,4
E01025545,27250,9
E01025546,21471,7
E01025547,23736,8
E01025548,17487,6
E01025549,23158,8
E01025550,24389,8
E01025551,24913,8
E01025552,28459,9
E01025553,27017,9
E01025554,9817,3
E01025555,16555,6
E01025556,11649,4
E01025557,20702,7
E01025558,27880,9
E01025559,21627,7
E01025560,26710,9
E01025561,23771,8
E01025562,18586,6
E01025563,20351,7
E01025564,23156,8
E01025565,22962,7
E01025566,29330,9
E01025567,11552,4
E01025568,21214,7
E01025569,29087,9
E01025570,1483,1
E01025571,6629,3
E01025572,12087,4
E01025573,14622,5
E01025574,1916,1
E01025575,1345,1
E01025576,21696,7
E01025577,7200,3
E01025578,5094,2
E01025579,3013,1
E01025580,14534,5
E01025581,3892,2
E01025582,365,1
E01025583,920,1
E01025584,96,1
E01025585,18376,6
E01025586,19814,7
E01025587,12484,4
E01025588,10946,4
E01025589,13628,5
E01025590,1160,1
E01025591,15633,5
E01025592,570,1
E01025593,18163,6
E01025594,20919,7
E01025595,26332,9
E01025596,24451,8
E01025597,20473,7
E01025598,16237,5
E01025599,22475,7
E01025600,27877,9
E01025601,25784,8
E01025602,24897,8
E01025603,20282,7
E01025604,13884,5
E01025605,12211,4
E01025606,1271,1
E01025607,16688,6
E01025608,18623,6
E01025609,22385,7
E01025610,15811,5
E01025611,24230,8
E01025612,23391,8
E01025613,23698,8
E01025614,29557,9
E01025615,31450,10
E01025616,31524,10
E01025617,28625,9
E01025618,22729,7
E01025619,29091,9
E01025620,21581,7
E01025621,24474,8
E01025622,23522,8
E01025623,19822,7
E01025624,30285,10
E01025625,13984,5
E01025626,20623,7
E01025627,19015,6
E01025629,16912,6
E01025630,25659,8
E01025631,25985,8
E01025632,31331,10
E01025633,23065,8
E01025634,29034,9
E01025635,22398,7
E01025636,22990,7
E01025637,24031,8
E01025638,30437,10
E01025639,26918,9
E01025640,27917,9
E01025641,29663,10
E01025642,28466,9
E01025643,24172,8
E01025644,23958,8
E01025645,23650,8
E01025646,16271,5
E01025647,20914,7
E01025648,31069,10
E01025649,31286,10
E01025650,31479,10
E01025651,30344,10
E01025652,19656,6
E01025653,14026,5
E01025654,22312,7
E01025655,16054,5
E01025656,16319,5
E01025657,18344,6
E01025658,24066,8
E01025659,18966,6
E01025660,25794,8
E01025661,30685,10
E01025662,15367,5
E01025663,25193,8
E01025664,22152,7
E01025665,30515,10
E01025666,10484,4
E01025667,14407,5
E01025668,26872,9
E01025669,27755,9
E01025670,16454,6
E01025671,27941,9
E01025672,26774,9
E01025673,19851,7
E01025674,21276,7
E01025675,28445,9
E01025676,31372,10
E01025677,21465,7
E01025678,31692,10
E01025679,23810,8
E01025680,31782,10
E01025681,24819,8
E01025682,22522,7
E01025683,19474,6
E01025684,24178,8
E01025685,24669,8
E01025686,27279,9
E01025687,25675,8
E01025688,28298,9
E01025689,13806,5
E01025690,20386,7
E01025692,26243,8
E01025693,28332,9
E01025695,31629,10
E01025696,31793,10
E01025697,8951,3
E01025698,26615,9
E01025699,699,1
E01025700,6364,2
E01025701,6514,2
E01025702,21715,7
E01025703,10926,4
E01025704,18679,6
E01025705,7958,3
E01025706,8949,3
E01025707,32261,10
E01025708,31155,10
E01025709,32471,10
E01025710,30341,10
E01025711,32227,10
E01025712,29925,10
E01025713,31774,10
E01025714,32480,10
E01025715,7993,3
E01025716,14188,5
E01025717,8748,3
E01025718,9960,4
E01025719,25406,8
E01025720,22316,7
E01025721,23469,8
E01025722,15165,5
E01025723,18457,6
E01025724,22299,7
E01025725,2950,1
E01025726,28405,9
E01025727,9232,3
E01025728,25795,8
E01025729,30239,10
E01025730,23369,8
E01025731,26128,8
E01025732,24854,8
E01025733,29356,9
E01025734,31779,10
E01025735,20848,7
E01025736,27345,9
E01025737,29575,10
E01025738,28247,9
E01025739,25681,8
E01025740,17052,6
E01025741,30193,10
E01025742,10468,4
E01025743,22755,7
E01025744,28757,9
E01025745,22537,7
E01025746,18036,6
E01025747,15439,5
E01025748,21860,7
E01025749,13946,5
E01025750,28097,9
E01025751,20901,7
E01025752,19042,6
E01025753,8399,3
E01025754,27238,9
E01025755,23556,8
E01025756,17649,6
E01025757,22510,7
E01025758,27665,9
E01025759,16792,6
E01025760,25661,8
E01025761,32412,10
E01025762,15018,5
E01025763,18124,6
E01025764,24956,8
E01025765,22856,7
E01025766,10571,4
E01025767,21345,7
E01025768,28839,9
E01025769,29785,10
E01025770,25376,8
E01025771,23775,8
E01025772,32141,10
E01025773,32650,10
E01025774,32580,10
E01025775,25418,8
E01025776,30509,10
E01025777,26216,8
E01025778,28794,9
E01025779,28767,9
E01025780,31649,10
E01025781,27999,9
E01025782,29866,10
E01025783,30733,10
E01025784,25208,8
E01025785,28178,9
E01025786,25390,8
E01025787,32161,10
E01025788,19558,6
E01025789,10733,4
E01025790,31670,10
E01025791,24343,8
E01025792,24333,8
E01025793,24578,8
E01025794,32342,10
E01025795,24675,8
E01025796,19278,6
E01025797,32499,10
E01025798,29875,10
E01025799,32593,10
E01025800,31513,10
E01025801,20885,7
E01025802,30988,10
E01025803,32774,10
E01025804,26110,8
E01025805,28567,9
E01025806,9690,3
E01025807,24390,8
E01025808,23093,8
E01025809,26322,9
E01025810,24248,8
E01025812,21954,7
E01025813,32377,10
E01025814,32607,10
E01025815,18275,6
E01025816,28561,9
E01025817,29452,9
E01025818,15723,5
E01025819,21412,7
E01025820,27327,9
E01025821,17942,6
E01025822,8213,3
E01025823,12997,4
E01025824,15168,5
E01025825,20489,7
E01025826,21275,7
E01025827,11112,4
E01025828,27168,9
E01025829,7980,3
E01025830,20136,7
E01025831,29438,9
E01025832,32058,10
E01025833,26929,9
E01025834,31000,10
E01025835,31521,10
E01025836,28602,9
E01025837,26902,9
E01025838,29632,10
E01025839,25918,8
E01025840,20523,7
E01025841,22892,7
E01025842,14331,5
E01025843,10385,4
E01025844,7464,3
E01025845,30972,10
E01025846,32327,10
E01025847,29870,10
E01025848,21538,7
E01025849,11243,4
E01025850,17132,6
E01025851,24331,8
E01025852,8796,3
E01025853,25468,8
E01025854,23857,8
E01025855,20385,7
E01025856,4583,2
E01025857,24208,8
E01025858,14777,5
E01025859,29944,10
E01025860,29033,9
E01025861,23086,8
E01025862,26792,9
E01025863,14027,5
E01025864,25268,8
E01025865,13469,5
E01025866,9689,3
E01025867,14217,5
E01025868,24055,8
E01025869,27081,9
E01025870,29553,9
E01025871,22307,7
E01025872,30811,10
E01025873,23932,8
E01025874,19004,6
E01025875,16127,5
E01025876,28091,9
E01025877,28204,9
E01025878,16284,5
E01025879,15232,5
E01025880,30877,10
E01025881,23101,8
E01025882,20659,7
E01025883,27271,9
E01025884,16968,6
E01025885,32143,10
E01025886,28454,9
E01025887,13282,5
E01025888,23423,8
E01025889,20695,7
E01025890,24369,8
E01025891,31367,10
E01025892,27495,9
E01025893,27289,9
E01025894,9990,4
E01025895,22678,7
E01025896,30763,10
E01025897,16632,6
E01025898,21369,7
E01025899,17763,6
E01025900,8876,3
E01025901,27094,9
E01025902,31340,10
E01025903,18660,6
E01025904,30620,10
E01025905,9024,3
E01025906,30035,10
E01025907,11082,4
E01025908,27922,9
E01025909,20254,7
E01025910,21676,7
E01025911,24929,8
E01025912,18006,6
E01025913,25373,8
E01025914,30951,10
E01025915,29097,9
E01025916,29807,10
E01025917,28003,9
E01025918,11440,4
E01025919,18840,6
E01025920,16242,5
E01025921,28334,9
E01025923,23951,8
E01025924,19826,7
E01025925,17946,6
E01025926,25476,8
E01025927,14030,5
E01025928,31362,10
E01025929,18521,6
E01025930,11512,4
E01025931,12843,4
E01025932,2174,1
E01025933,11995,4
E01025934,3087,1
E01025935,24884,8
E01025936,11872,4
E01025937,21333,7
E01025938,20530,7
E01025939,22013,7
E01025940,19475,6
E01025941,21148,7
E01025942,24317,8
E01025943,10620,4
E01025944,29685,10
E01025945,27343,9
E01025946,23569,8
E01025947,28937,9
E01025948,26641,9
E01025949,8587,3
E01025950,9442,3
E01025951,25557,8
E01025952,19714,7
E01025953,11909,4
E01025954,23241,8
E01025955,29134,9
E01025956,20574,7
E01025957,13650,5
E01025958,22846,7
E01025959,24882,8
E01025960,20786,7
E01025961,27883,9
E01025962,10511,4
E01025963,20970,7
E01025964,21997,7
E01025965,13290,5
E01025966,13750,5
E01025967,24918,8
E01025968,28775,9
E01025969,21183,7
E01025970,30392,10
E01025971,28307,9
E01025972,27188,9
E01025973,29604,10
E01025974,29098,9
E01025975,29491,9
E01025976,10973,4
E01025977,20779,7
E01025978,20841,7
E01025979,28807,9
E01025980,29271,9
E01025981,26315,9
E01025982,31298,10
E01025983,24726,8
E01025984,29321,9
E01025985,22639,7
E01025986,18354,6
E01025987,7301,3
E01025988,11945,4
E01025989,9110,3
E01025990,24653,8
E01025991,29543,9
E01025992,7414,3
E01025993,22203,7
E01025994,8696,3
E01025995,18617,6
E01025997,6709,3
E01025998,28260,9
E01025999,14886,5
E01026000,28429,9
E01026001,28762,9
E01026003,16144,5
E01026004,31582,10
E01026005,16870,6
E01026006,7407,3
E01026007,23321,8
E01026008,9205,3
E01026009,9228,3
E01026010,2270,1
E01026011,7495,3
E01026012,7447,3
E01026013,22481,7
E01026014,20513,7
E01026015,23146,8
E01026016,10751,4
E01026017,6747,3
E01026018,16227,5
E01026019,12022,4
E01026020,18318,6
E01026021,18327,6
E01026022,27702,9
E01026023,8828,3
E01026024,8392,3
E01026025,10182,4
E01026026,5115,2
E01026027,16311,5
E01026028,10722,4
E01026029,20909,7
E01026030,6212,2
E01026031,18485,6
E01026032,12746,4
E01026033,8555,3
E01026034,12540,4
E01026035,26246,8
E01026036,10991,4
E01026037,5684,2
E01026038,23222,8
E01026039,19228,6
E01026040,18483,6
E01026041,8215,3
E01026042,7609,3
E01026043,9852,3
E01026044,10348,4
E01026045,11365,4
E01026046,6546,2
E01026047,16722,6
E01026048,306,1
E01026049,5204,2
E01026050,3810,2
E01026051,20384,7
E01026052,15375,5
E01026053,24109,8
E01026054,15985,5
E01026055,10431,4
E01026056,4625,2
E01026057,10200,4
E01026058,19009,6
E01026059,8118,3
E01026060,9608,3
E01026061,27143,9
E01026062,20727,7
E01026063,27022,9
E01026064,7017,3
E01026065,24930,8
E01026066,20879,7
E01026067,11838,4
E01026068,9610,3
E01026069,1829,1
E01026070,12469,4
E01026071,10957,4
E01026072,1570,1
E01026073,825,1
E01026074,1228,1
E01026075,8629,3
E01026076,13169,5
E01026077,8022,3
E01026078,7691,3
E01026079,10736,4
E01026080,20675,7
E01026081,11668,4
E01026082,12853,4
E01026083,506,1
E01026084,6040,2
E01026085,7114,3
E01026087,5371,2
E01026088,22737,7
E01026089,20711,7
E01026090,11972,4
E01026091,21906,7
E01026092,1887,1
E01026093,261,1
E01026094,2914,1
E01026095,4197,2
E01026096,19811,7
E01026097,3635,2
E01026098,19600,6
E01026099,6063,2
E01026100,17743,6
E01026101,4624,2
E01026102,8103,3
E01026103,5890,2
E01026104,6573,3
E01026105,12209,4
E01026106,23659,8
E01026107,16009,5
E01026108,3982,2
E01026109,2854,1
E01026110,6395,2
E01026111,4837,2
E01026112,482,1
E01026113,6265,2
E01026114,1706,1
E01026115,2493,1
E01026116,5640,2
E01026117,8674,3
E01026118,26662,9
E01026119,26354,9
E01026120,17169,6
E01026121,10533,4
E01026122,9622,3
E01026123,7440,3
E01026124,8222,3
E01026125,11272,4
E01026126,1302,1
E01026127,2742,1
E01026128,17298,6
E01026129,394,1
E01026130,21991,7
E01026131,9367,3
E01026132,14719,5
E01026133,16339,5
E01026134,8785,3
E01026135,19628,6
E01026136,28291,9
E01026137,21426,7
E01026138,25041,8
E01026139,28958,9
E01026140,11380,4
E01026141,23953,8
E01026142,6021,2
E01026143,18764,6
E01026144,15826,5
E01026145,21605,7
E01026146,11023,4
E01026147,20693,7
E01026148,14726,5
E01026149,2575,1
E01026150,2957,1
E01026151,17261,6
E01026152,582,1
E01026153,20018,7
E01026154,5467,2
E01026155,24033,8
E01026156,6482,2
E01026157,1644,1
E01026158,19213,6
E01026159,18621,6
E01026160,26143,8
E01026161,4085,2
E01026162,13602,5
E01026163,22726,7
E01026164,27149,9
E01026165,3723,2
E01026166,4735,2
E01026167,23719,8
E01026168,2139,1
E01026169,9802,3
E01026170,5875,2
E01026171,23588,8
E01026172,4515,2
E01026173,309,1
E01026174,10585,4
E01026175,4337,2
E01026176,2387,1
E01026177,7468,3
E01026178,9918,4
E01026179,22638,7
E01026180,12777,4
E01026182,27473,9
E01026183,9041,3
E01026184,32096,10
E01026185,23115,8
E01026186,31085,10
E01026187,31080,10
E01026188,23598,8
E01026189,30962,10
E01026190,12893,4
E01026191,21361,7
E01026192,13486,5
E01026193,22010,7
E01026194,28389,9
E01026195,27596,9
E01026196,27735,9
E01026197,26976,9
E01026198,32520,10
E01026199,19588,6
E01026200,25435,8
E01026201,15660,5
E01026202,23396,8
E01026203,29911,10
E01026204,32222,10
E01026205,18554,6
E01026206,31685,10
E01026207,8868,3
E01026208,22306,7
E01026209,27341,9
E01026210,16893,6
E01026211,27478,9
E01026212,25779,8
E01026213,15593,5
E01026214,26949,9
E01026215,29237,9
E01026218,22344,7
E01026219,25839,8
E01026220,19678,6
E01026221,14901,5
E01026222,25299,8
E01026223,27035,9
E01026224,11504,4
E01026225,27402,9
E01026226,28861,9
E01026227,10876,4
E01026228,24093,8
E01026229,26657,9
E01026230,11042,4
E01026231,29204,9
E01026232,14446,5
E01026233,30631,10
E01026234,28215,9
E01026235,9067,3
E01026236,20812,7
E01026237,25628,8
E01026238,25977,8
E01026239,16726,6
E01026240,21328,7
E01026241,13436,5
E01026242,20964,7
E01026243,13253,5
E01026244,18120,6
E01026245,12356,4
E01026246,8061,3
E01026247,17558,6
E01026248,9233,3
E01026249,15014,5
E01026250,12803,4
E01026251,20355,7
E01026252,20651,7
E01026253,11640,4
E01026254,9893,4
E01026255,16621,6
E01026256,10742,4
E01026257,18403,6
E01026258,23866,8
E01026259,12288,4
E01026260,17628,6
E01026262,25135,8
E01026263,27783,9
E01026264,16591,6
E01026265,18137,6
E01026266,16856,6
E01026267,23438,8
E01026268,11830,4
E01026269,26532,9
E01026270,9760,3
E01026271,10635,4
E01026272,21941,7
E01026273,27638,9
E01026274,27438,9
E01026275,20773,7
E01026276,14516,5
E01026277,6271,2
E01026278,11254,4
E01026279,14103,5
E01026280,11733,4
E01026281,21535,7
E01026282,17507,6
E01026283,15006,5
E01026284,18008,6
E01026285,12941,4
E01026286,14441,5
E01026287,15751,5
E01026288,11360,4
E01026289,26402,9
E01026290,13599,5
E01026291,25763,8
E01026292,27105,9
E01026293,27679,9
E01026294,30552,10
E01026296,24528,8
E01026297,20925,7
E01026298,15010,5
E01026299,21701,7
E01026300,31473,10
E01026301,30402,10
E01026302,30961,10
E01026303,31952,10
E01026304,27611,9
E01026305,31196,10
E01026306,17490,6
E01026307,31129,10
E01026308,3189,1
E01026309,16575,6
E01026310,8450,3
E01026311,9702,3
E01026312,3417,2
E01026313,25428,8
E01026314,24748,8
E01026315,16585,6
E01026316,17703,6
E01026317,10882,4
E01026318,11749,4
E01026319,23011,8
E01026320,29677,10
E01026321,27606,9
E01026322,25642,8
E01026323,10757,4
E01026324,29867,10
E01026325,9705,3
E01026326,19517,6
E01026327,11657,4
E01026328,4093,2
E01026329,20434,7
E01026330,20341,7
E01026331,17383,6
E01026332,19557,6
E01026333,22606,7
E01026334,28913,9
E01026335,26022,8
E01026336,11793,4
E01026337,27236,9
E01026338,21609,7
E01026339,18268,6
E01026340,19809,7
E01026341,20870,7
E01026342,26916,9
E01026343,11258,4
E01026344,20955,7
E01026345,14448,5
E01026346,26914,9
E01026347,27069,9
E01026348,20380,7
E01026349,18035,6
E01026350,22622,7
E01026351,22289,7
E01026352,30474,10
E01026353,9669,3
E01026354,28585,9
E01026355,27748,9
E01026356,30546,10
E01026357,30516,10
E01026358,32434,10
E01026359,32778,10
E01026360,29029,9
E01026361,16864,6
E01026362,32109,10
E01026363,23177,8
E01026364,32297,10
E01026365,23823,8
E01026366,11783,4
E01026367,10362,4
E01026368,24995,8
E01026369,21229,7
E01026370,27477,9
E01026371,28680,9
E01026372,23295,8
E01026373,13278,5
E01026374,1547,1
E01026375,2690,1
E01026376,3554,2
E01026377,8901,3
E01026378,3312,2
E01026379,5030,2
E01026380,17248,6
E01026381,5248,2
E01026382,4603,2
E01026383,24,1
E01026384,1333,1
E01026385,12733,4
E01026386,7649,3
E01026387,17359,6
E01026388,20689,7
E01026389,10816,4
E01026390,13723,5
E01026391,17972,6
E01026392,21311,7
E01026393,30623,10
E01026394,25241,8
E01026395,30991,10
E01026396,29265,9
E01026397,21887,7
E01026398,20729,7
E01026399,19331,6
E01026400,24278,8
E01026401,29181,9
E01026402,28963,9
E01026403,13375,5
E01026404,17364,6
E01026405,27535,9
E01026406,26668,9
E01026407,14880,5
E01026408,17119,6
E01026409,14637,5
E01026410,15422,5
E01026411,19065,6
E01026412,22172,7
E01026413,31462,10
E01026414,15106,5
E01026415,8435,3
E01026416,11029,4
E01026419,14335,5
E01026420,20706,7
E01026421,20164,7
E01026422,27648,9
E01026423,15802,5
E01026424,19426,6
E01026425,5171,2
E01026426,9752,3
E01026427,20307,7
E01026428,15249,5
E01026429,12203,4
E01026430,16045,5
E01026431,15943,5
E01026432,25002,8
E01026433,15532,5
E01026434,22468,7
E01026435,14550,5
E01026436,20214,7
E01026437,18406,6
E01026438,15596,5
E01026439,25102,8
E01026440,18536,6
E01026441,17229,6
E01026442,13471,5
E01026443,14319,5
E01026444,9959,4
E01026445,14270,5
E01026446,18267,6
E01026447,9589,3
E01026448,27789,9
E01026449,18336,6
E01026450,25861,8
E01026451,19443,6
E01026452,19050,6
E01026453,9048,3
E01026454,26665,9
E01026455,5127,2
E01026456,19903,7
E01026457,19365,6
E01026458,9647,3
E01026459,6766,3
E01026461,23428,8
E01026462,19454,6
E01026464,15353,5
E01026465,7541,3
E01026466,14274,5
E01026467,2938,1
E01026468,11977,4
E01026469,21594,7
E01026470,26039,8
E01026471,20311,7
E01026472,25760,8
E01026473,25036,8
E01026474,10529,4
E01026475,18333,6
E01026476,6576,3
E01026477,3947,2
E01026478,5362,2
E01026479,18613,6
E01026480,23085,8
E01026481,13401,5
E01026483,8843,3
E01026484,18968,6
E01026485,13498,5
E01026486,16959,6
E01026487,15582,5
E01026488,6399,2
E01026489,19352,6
E01026490,22575,7
E01026491,13949,5
E01026492,17677,6
E01026493,13627,5
E01026494,16517,6
E01026495,10209,4
E01026496,16927,6
E01026497,28439,9
E01026498,16656,6
E01026499,11986,4
E01026500,25332,8
E01026501,14083,5
E01026502,23473,8
E01026503,26417,9
E01026504,20404,7
E01026505,16371,5
E01026506,30550,10
E01026507,31341,10
E01026508,21754,7
E01026509,26716,9
E01026510,31361,10
E01026511,12572,4
E01026512,16240,5
E01026513,28265,9
E01026514,20699,7
E01026515,21891,7
E01026516,16042,5
E01026517,22795,7
E01026518,23000,8
E01026519,25718,8
E01026520,17608,6
E01026521,31623,10
E01026522,12214,4
E01026523,12621,4
E01026524,19742,7
E01026525,16355,5
E01026526,20117,7
E01026527,27841,9
E01026528,20652,7
E01026529,16273,5
E01026530,24923,8
E01026531,24329,8
E01026532,21930,7
E01026533,17961,6
E01026534,16574,6
E01026535,18055,6
E01026536,22977,7
E01026537,29135,9
E01026538,15180,5
E01026539,15848,5
E01026540,29846,10
E01026541,16793,6
E01026542,24611,8
E01026543,29123,9
E01026544,26984,9
E01026545,19908,7
E01026546,27651,9
E01026547,19833,7
E01026548,29190,9
E01026549,18410,6
E01026550,26864,9
E01026551,24823,8
E01026552,30078,10
E01026553,16480,6
E01026554,27826,9
E01026555,19313,6
E01026556,20218,7
E01026557,26635,9
E01026558,27193,9
E01026559,25408,8
E01026560,26190,8
E01026561,28419,9
E01026562,31059,10
E01026563,26586,9
E01026564,23761,8
E01026565,18580,6
E01026566,23937,8
E01026567,30919,10
E01026568,32406,10
E01026569,16798,6
E01026570,28349,9
E01026571,26227,8
E01026572,30517,10
E01026573,13686,5
E01026574,31257,10
E01026575,13976,5
E01026576,28206,9
E01026577,24776,8
E01026578,24409,8
E01026579,21859,7
E01026580,17181,6
E01026581,26682,9
E01026582,26301,9
E01026583,13640,5
E01026584,20825,7
E01026585,15578,5
E01026586,7946,3
E01026587,25573,8
E01026588,20188,7
E01026589,13484,5
E01026590,18322,6
E01026591,15227,5
E01026592,5104,2
E01026593,20614,7
E01026594,14092,5
E01026595,1990,1
E01026596,5927,2
E01026597,120,1
E01026598,609,1
E01026599,2604,1
E01026600,4007,2
E01026601,5710,2
E01026602,8119,3
E01026603,976,1
E01026604,949,1
E01026605,18258,6
E01026606,10343,4
E01026607,5848,2
E01026608,17389,6
E01026609,11449,4
E01026610,11832,4
E01026611,15905,5
E01026612,17280,6
E01026613,16903,6
E01026614,6786,3
E01026615,17554,6
E01026616,16440,6
E01026617,6942,3
E01026618,13695,5
E01026619,2528,1
E01026620,2059,1
